2019-06-10 13:13:28.582935: I tensorflow/core/platform/profile_utils/cpu_utils.cc:94] CPU Frequency: 2300000000 Hz
2019-06-10 13:13:28.583182: I tensorflow/compiler/xla/service/service.cc:150] XLA service 0x2a04680 executing computations on platform Host. Devices:
2019-06-10 13:13:28.583216: I tensorflow/compiler/xla/service/service.cc:158]   StreamExecutor device (0): <undefined>, <undefined>
2019-06-10 13:13:28.752302: I tensorflow/stream_executor/cuda/cuda_gpu_executor.cc:998] successful NUMA node read from SysFS had negative value (-1), but there must be at least one NUMA node, so returning NUMA node zero
2019-06-10 13:13:28.752786: I tensorflow/compiler/xla/service/service.cc:150] XLA service 0x2a03fa0 executing computations on platform CUDA. Devices:
2019-06-10 13:13:28.752816: I tensorflow/compiler/xla/service/service.cc:158]   StreamExecutor device (0): Tesla T4, Compute Capability 7.5
2019-06-10 13:13:28.753137: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1433] Found device 0 with properties: 
name: Tesla T4 major: 7 minor: 5 memoryClockRate(GHz): 1.59
pciBusID: 0000:00:04.0
totalMemory: 14.73GiB freeMemory: 14.60GiB
2019-06-10 13:13:28.753175: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1512] Adding visible gpu devices: 0
2019-06-10 13:13:29.193916: I tensorflow/core/common_runtime/gpu/gpu_device.cc:984] Device interconnect StreamExecutor with strength 1 edge matrix:
2019-06-10 13:13:29.193982: I tensorflow/core/common_runtime/gpu/gpu_device.cc:990]      0 
2019-06-10 13:13:29.193995: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1003] 0:   N 
2019-06-10 13:13:29.194273: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1115] Created TensorFlow device (/job:localhost/replica:0/task:0/device:GPU:0 with 14115 MB memory) -> physical GPU (device: 0, name: Tesla T4, pci bus id: 0000:00:04.0, compute capability: 7.5)
WARNING:tensorflow:From /usr/local/lib/python3.6/dist-packages/tensorflow/python/framework/op_def_library.py:263: colocate_with (from tensorflow.python.framework.ops) is deprecated and will be removed in a future version.
Instructions for updating:
Colocations handled automatically by placer.
WARNING:tensorflow:From /content/gpt-2/src/sample.py:65: to_float (from tensorflow.python.ops.math_ops) is deprecated and will be removed in a future version.
Instructions for updating:
Use tf.cast instead.
WARNING:tensorflow:From /content/gpt-2/src/sample.py:70: multinomial (from tensorflow.python.ops.random_ops) is deprecated and will be removed in a future version.
Instructions for updating:
Use tf.random.categorical instead.
WARNING:tensorflow:From /usr/local/lib/python3.6/dist-packages/tensorflow/python/ops/math_ops.py:3066: to_int32 (from tensorflow.python.ops.math_ops) is deprecated and will be removed in a future version.
Instructions for updating:
Use tf.cast instead.
WARNING:tensorflow:From /usr/local/lib/python3.6/dist-packages/tensorflow/python/ops/math_grad.py:102: div (from tensorflow.python.ops.math_ops) is deprecated and will be removed in a future version.
Instructions for updating:
Deprecated in favor of operator or tf.math.divide.
Loading checkpoint models/345M/model.ckpt
WARNING:tensorflow:From /usr/local/lib/python3.6/dist-packages/tensorflow/python/training/saver.py:1266: checkpoint_exists (from tensorflow.python.training.checkpoint_management) is deprecated and will be removed in a future version.
Instructions for updating:
Use standard file APIs to check for files with this prefix.
Loading dataset...
100% 1/1 [00:12<00:00, 12.30s/it]
dataset has 2451515 tokens
Training...
2019-06-10 13:14:26.402194: I tensorflow/stream_executor/dso_loader.cc:152] successfully opened CUDA library libcublas.so.10.0 locally
[1 | 8.74] loss=3.12 avg=3.12
[2230 | 4188.97] loss=2.11 avg=2.19
[2231 | 4190.61] loss=2.32 avg=2.20
[2232 | 4192.25] loss=2.29 avg=2.20
[2233 | 4193.88] loss=2.27 avg=2.20
[2234 | 4195.52] loss=2.02 avg=2.20
[2235 | 4197.16] loss=2.18 avg=2.20
[2236 | 4198.80] loss=2.29 avg=2.20
[2237 | 4200.44] loss=2.11 avg=2.20
[2238 | 4202.08] loss=2.21 avg=2.20
[2239 | 4203.72] loss=2.26 avg=2.20
[2240 | 4205.36] loss=2.31 avg=2.20
[2241 | 4207.00] loss=2.41 avg=2.20
[2242 | 4208.64] loss=2.37 avg=2.20
[2243 | 4210.29] loss=2.29 avg=2.20
[2244 | 4211.93] loss=2.22 avg=2.20
[2245 | 4213.58] loss=2.38 avg=2.20
[2246 | 4215.21] loss=2.21 avg=2.20
[2247 | 4216.86] loss=2.26 avg=2.21
[2248 | 4218.50] loss=2.27 avg=2.21
[2249 | 4220.15] loss=2.16 avg=2.21
[2250 | 4221.79] loss=2.26 avg=2.21
[2251 | 4223.44] loss=2.24 avg=2.21
[2252 | 4225.08] loss=2.06 avg=2.20
[2253 | 4226.73] loss=2.04 avg=2.20
[2254 | 4228.37] loss=2.28 avg=2.20
[2255 | 4230.02] loss=2.27 avg=2.20
[2256 | 4231.66] loss=2.25 avg=2.21
[2257 | 4233.31] loss=2.28 avg=2.21
[2258 | 4234.96] loss=2.20 avg=2.21
[2259 | 4236.61] loss=2.40 avg=2.21
[2260 | 4238.26] loss=2.16 avg=2.21
[2261 | 4239.90] loss=2.36 avg=2.21
[2262 | 4241.55] loss=2.34 avg=2.21
[2263 | 4243.20] loss=2.23 avg=2.21
[2264 | 4244.84] loss=2.18 avg=2.21
[2265 | 4246.49] loss=2.18 avg=2.21
[2266 | 4248.14] loss=2.35 avg=2.21
[2267 | 4249.78] loss=2.19 avg=2.21
[2268 | 4251.43] loss=2.44 avg=2.21
[2269 | 4253.08] loss=2.06 avg=2.21
[2270 | 4254.72] loss=2.31 avg=2.21
[2271 | 4256.36] loss=2.12 avg=2.21
[2272 | 4258.00] loss=2.30 avg=2.21
[2273 | 4259.65] loss=2.33 avg=2.21
[2274 | 4261.29] loss=2.01 avg=2.21
[2275 | 4262.94] loss=2.38 avg=2.21
[2276 | 4264.58] loss=2.22 avg=2.21
[2277 | 4266.22] loss=2.14 avg=2.21
[2278 | 4267.86] loss=2.24 avg=2.21
[2279 | 4269.50] loss=2.24 avg=2.21
[2280 | 4271.15] loss=2.20 avg=2.21
[2281 | 4272.79] loss=2.35 avg=2.21
[2282 | 4274.44] loss=2.32 avg=2.22
[2283 | 4276.08] loss=2.03 avg=2.21
[2284 | 4277.72] loss=2.44 avg=2.22
[2285 | 4279.37] loss=2.05 avg=2.21
[2286 | 4281.01] loss=2.33 avg=2.22
[2287 | 4282.65] loss=2.19 avg=2.22
[2288 | 4284.29] loss=2.23 avg=2.22
[2289 | 4285.93] loss=2.31 avg=2.22
[2290 | 4287.57] loss=2.18 avg=2.22
[2291 | 4289.22] loss=2.18 avg=2.22
[2292 | 4290.87] loss=2.36 avg=2.22
[2293 | 4292.51] loss=2.32 avg=2.22
[2294 | 4294.15] loss=2.16 avg=2.22
[2295 | 4295.79] loss=2.07 avg=2.22
[2296 | 4297.43] loss=2.39 avg=2.22
[2297 | 4299.08] loss=2.22 avg=2.22
[2298 | 4300.73] loss=2.23 avg=2.22
[2299 | 4302.37] loss=2.09 avg=2.22
Generating samples...
======== SAMPLE 1 ========
endoftext|>

If you get up that
 early I promise you'll want one
more to be the first
<|endoftext|>

It was just so fucking
 crazy seeing me here being
ready to leave by the
<|endoftext|>

I'll be so shocked if it
 doesn't lead to him making
more money lol thanks guys
<|endoftext|>

The only thing I've
 been able to do is get
this song all the way out
<|endoftext|>

The only thing I
 like more than myself is to
see people's face it
<|endoftext|>

I've been thinking about
 it the entirety of the
first few nights of
<|endoftext|>

Can't believe the same
 story can only be told in
a completely different
<|endoftext|>

Can someone explain to
 me why I need to be around
this many dudes at
<|endoftext|>

The most important
 point is that we must never
ever allow a wall
<|endoftext|>

I'm getting really
 high with this feeling in my
chest I'm so content
<|endoftext|>

I'm very sorry but
 its hard to believe people
pretend to be nice lol
<|endoftext|>

And this isn't about
 some petty shit I just want
to say some things
<|endoftext|>

Losing a brother
 so small really hurts the most
It's always so sweet
<|endoftext|>

Ya I was joking
 at both and I wasn't kidding
or joking at all
<|endoftext|>

I can't believe I'm
 being so serious about
a guy that loves me
<|endoftext|>

The only way out
 of the tunnel is out the
tunnel so far away
<|endoftext|>

I wanna go on
 the date with my parents but
they can't wait until
<|endoftext|>

Sometimes I feel like
 I still have people who
would give my life the
<|endoftext|>

The only song I
 listen to the most is the
same as always I guess
<|endoftext|>

What we have to look
 forward to is nothing but the
dreadful apocalypse
<|endoftext|>

How many minutes
 will the new season be
in effect tonight
<|endoftext|>

I wonder if they
 can be together without
the man in a mask
<|endoftext|>

Never leave anyone
 who you used to go to high
school with behind
<|endoftext|>

It is only the
 best when a child is there with
you at all times
<|endoftext|>

My whole outlook on
 life has changed and I wish that
had to happen more
<|endoftext|>

I want a boyfriend
 that understands that this is
my life and he should
<|endoftext|>

Aye I just did it
 for myself and I'm so grateful
and so grateful to
<|endoftext|>

My dog is acting
 like a baby so I'm starting
his puppy naps now
<|endoftext|>

Gotta get the job
 filled by the most qualified
people possible
<|endoftext|>

you can't have one in
 high school or you are gonna be
one of those people
<|endoftext|>

Woke today and I'm
 ready to give love a try
and try it once more
<|endoftext|>

i'm ready to move
 back to los angeles and quit
everything about me
<|endoftext|>

It wouldn't be fair
 if she was still able to
take pictures of me
<|endoftext|>

I wish I knew the
 best way to get some peace out
of a bad day or
<|endoftext|>

The way that some people
 talk and talk and talk is not
appropriate
<|endoftext|>

Why are you always
 asking me if I can still
pay my rent for next month
<|endoftext|>

the only thing i
 like about you is that you
are cute y'all I'm a
<|endoftext|>

I'm going to be
 the biggest fucking pussy
in ur body tomorrow

[2300 | 4325.72] loss=2.29 avg=2.22
[2301 | 4327.36] loss=2.11 avg=2.22
[2302 | 4329.00] loss=2.27 avg=2.22
[2303 | 4330.64] loss=2.23 avg=2.22
[2304 | 4332.28] loss=1.99 avg=2.21
[2305 | 4333.91] loss=2.05 avg=2.21
[2306 | 4335.55] loss=2.25 avg=2.21
[2307 | 4337.18] loss=2.02 avg=2.21
[2308 | 4338.81] loss=2.04 avg=2.21
[2309 | 4340.45] loss=2.21 avg=2.21
[2310 | 4342.08] loss=2.28 avg=2.21
[2311 | 4343.71] loss=2.12 avg=2.21
[2312 | 4345.34] loss=2.26 avg=2.21
[2313 | 4346.98] loss=2.27 avg=2.21
[2314 | 4348.61] loss=2.37 avg=2.21
[2315 | 4350.24] loss=2.16 avg=2.21
[2316 | 4351.88] loss=2.28 avg=2.21
[2317 | 4353.51] loss=1.96 avg=2.21
[2318 | 4355.14] loss=2.10 avg=2.21
[2319 | 4356.77] loss=2.29 avg=2.21
[2320 | 4358.40] loss=2.20 avg=2.21
[2321 | 4360.03] loss=2.40 avg=2.21
[2322 | 4361.66] loss=1.95 avg=2.21
[2323 | 4363.29] loss=2.85 avg=2.22
[2324 | 4364.93] loss=2.28 avg=2.22
[2325 | 4366.56] loss=2.33 avg=2.22
[2326 | 4368.19] loss=2.27 avg=2.22
[2327 | 4369.83] loss=2.17 avg=2.22
[2328 | 4371.45] loss=2.19 avg=2.22
[2329 | 4373.09] loss=2.22 avg=2.22
[2330 | 4374.72] loss=2.51 avg=2.22
[2331 | 4376.36] loss=2.27 avg=2.22
[2332 | 4377.99] loss=1.96 avg=2.22
[2333 | 4379.63] loss=2.17 avg=2.22
[2334 | 4381.27] loss=2.21 avg=2.22
[2335 | 4382.91] loss=2.19 avg=2.22
[2336 | 4384.54] loss=2.28 avg=2.22
[2337 | 4386.18] loss=2.20 avg=2.22
[2338 | 4387.82] loss=2.16 avg=2.22
[2339 | 4389.46] loss=2.35 avg=2.22
[2340 | 4391.10] loss=2.18 avg=2.22
[2341 | 4392.74] loss=2.20 avg=2.22
[2342 | 4394.37] loss=2.12 avg=2.22
[2343 | 4396.02] loss=2.20 avg=2.22
[2344 | 4397.66] loss=2.05 avg=2.21
[2345 | 4399.30] loss=2.14 avg=2.21
[2346 | 4400.94] loss=2.27 avg=2.21
[2347 | 4402.58] loss=2.13 avg=2.21
[2348 | 4404.22] loss=2.19 avg=2.21
[2349 | 4405.86] loss=2.29 avg=2.21
[2350 | 4407.50] loss=2.12 avg=2.21
[2351 | 4409.14] loss=2.12 avg=2.21
[2352 | 4410.77] loss=2.21 avg=2.21
[2353 | 4412.42] loss=2.05 avg=2.21
[2354 | 4414.06] loss=2.16 avg=2.21
[2355 | 4415.70] loss=2.20 avg=2.21
[2356 | 4417.34] loss=2.19 avg=2.21
[2357 | 4418.98] loss=2.35 avg=2.21
[2358 | 4420.62] loss=2.11 avg=2.21
[2359 | 4422.27] loss=2.42 avg=2.21
[2360 | 4423.91] loss=2.10 avg=2.21
[2361 | 4425.55] loss=2.27 avg=2.21
[2362 | 4427.20] loss=1.90 avg=2.21
[2363 | 4428.84] loss=2.29 avg=2.21
[2364 | 4430.48] loss=2.31 avg=2.21
[2365 | 4432.12] loss=2.14 avg=2.21
[2366 | 4433.76] loss=2.20 avg=2.21
[2367 | 4435.40] loss=2.43 avg=2.21
[2368 | 4437.04] loss=1.91 avg=2.21
[2369 | 4438.68] loss=2.11 avg=2.21
[2370 | 4440.32] loss=2.16 avg=2.21
[2371 | 4441.96] loss=2.03 avg=2.21
[2372 | 4443.60] loss=2.17 avg=2.21
[2373 | 4445.25] loss=2.19 avg=2.21
[2374 | 4446.89] loss=2.14 avg=2.20
[2375 | 4448.53] loss=2.21 avg=2.20
[2376 | 4450.18] loss=2.24 avg=2.21
[2377 | 4451.83] loss=2.21 avg=2.21
[2378 | 4453.47] loss=2.24 avg=2.21
[2379 | 4455.11] loss=2.38 avg=2.21
[2380 | 4456.76] loss=2.08 avg=2.21
[2381 | 4458.41] loss=2.05 avg=2.20
[2382 | 4460.05] loss=2.23 avg=2.20
[2383 | 4461.69] loss=2.13 avg=2.20
[2384 | 4463.33] loss=2.23 avg=2.20
[2385 | 4464.97] loss=1.97 avg=2.20
[2386 | 4466.61] loss=2.25 avg=2.20
[2387 | 4468.26] loss=2.21 avg=2.20
[2388 | 4469.90] loss=2.37 avg=2.20
[2389 | 4471.55] loss=2.15 avg=2.20
[2390 | 4473.19] loss=2.19 avg=2.20
[2391 | 4474.84] loss=2.14 avg=2.20
[2392 | 4476.48] loss=1.94 avg=2.20
[2393 | 4478.12] loss=2.32 avg=2.20
[2394 | 4479.77] loss=2.08 avg=2.20
[2395 | 4481.42] loss=2.10 avg=2.20
[2396 | 4483.06] loss=2.20 avg=2.20
[2397 | 4484.71] loss=2.25 avg=2.20
[2398 | 4486.35] loss=2.30 avg=2.20
[2399 | 4488.00] loss=2.07 avg=2.20
Generating samples...
======== SAMPLE 1 ========
 a baby's first
day at school
<|endoftext|>

All I have to do
 is look them in the eyes and
they know something's up
<|endoftext|>

I wanna live with
 my own man but i don't have
the energy
<|endoftext|>

You ever feel like
 you can't go to the gym
for three weeks straight
<|endoftext|>

Lets face it that's the
 best day for those of you
who think they get a break
<|endoftext|>

Amen You better not
 get a concussion Just
get another day
<|endoftext|>

the whole world will love
 my song and my video
is amazing thank
<|endoftext|>

What a difference a
 few days can make in my mood
and outlook on life
<|endoftext|>

Amen To me I
 need to get some fresh paint
and polish I need it
<|endoftext|>

I have a bad feeling
 about this and my health will
be put at risk
<|endoftext|>

How come he gets no
 points when everyone is
talking him out
<|endoftext|>

That last minute change
 in the dress for the party
in the airport is
<|endoftext|>

I really have the
 happiest life ever i
have a big heart
<|endoftext|>

I need a long weekend
 to myself to think a long
long time about life
<|endoftext|>

The whole world's gonna
 know after the first two days
of September wow lol
<|endoftext|>

Gotta go back and
 start over I'm not ready
for this shit anymore
<|endoftext|>

I'm tired and can't
 wait until I fall asleep and
wake up to some more
<|endoftext|>

Happy holidays
 to you all I hope you all have
the best Christmas ever
<|endoftext|>

Gotta work some stuff
 out because I'm not the best and
you all know I'm right
<|endoftext|>

my boyfriend said he
 loves me and i wanna know
what that means so it
<|endoftext|>

i'm going to love
 this so much and i really
wanna have him home
<|endoftext|>

Never been so tired
 or happy to be in bed
for the rest of the
<|endoftext|>

I remember when
 i started taking advs and
it was a blast lol
<|endoftext|>

I'm gonna have to get
 my nails done this weekend and
I'm not feeling it
<|endoftext|>

You will NEVER have
 the right to yell at me all
night I will always
<|endoftext|>

I wanna know if
 y'all wanna drop by for a
stunning birthday cake
<|endoftext|>

I hate working out
 without lifting and in the
afternoon my whole body
<|endoftext|>

And then you'll be in
 the club playing golf as they
just finished last year
<|endoftext|>

What's the first place you
 think that my name will be on
the list and not me
<|endoftext|>

You should only use
 the word when people would
use the word wrong lol
<|endoftext|>

The best part is she
 got one on me I'm still not
over so I can't
<|endoftext|>

You really just need
 to stop taking my calls when
your phone dies so sorry
<|endoftext|>

When the person you're
 with doesn't have a car they
need to buy one themselves
<|endoftext|>

You guys are better
 than all the other people
in the world You should
<|endoftext|>

I really have never
 seen you act this bad in my
life It's so embarrassing
<|endoftext|>

That's what you get for
 being a dumb ass in front
of my little brother
<|endoftext|>

my stomach feels so
 good and like all my energy
will be put to use
<|endoftext|>

My heart beats like a
 hurricane is ready to
breathe Its so strong
<|endoftext|

[2400 | 4511.37] loss=2.16 avg=2.20
[2401 | 4513.00] loss=2.13 avg=2.20
[2402 | 4514.64] loss=2.18 avg=2.20
[2403 | 4516.27] loss=2.32 avg=2.20
[2404 | 4517.91] loss=2.24 avg=2.20
[2405 | 4519.54] loss=1.97 avg=2.20
[2406 | 4521.16] loss=2.25 avg=2.20
[2407 | 4522.78] loss=2.38 avg=2.20
[2408 | 4524.41] loss=2.13 avg=2.20
[2409 | 4526.03] loss=2.68 avg=2.20
[2410 | 4527.66] loss=2.35 avg=2.21
[2411 | 4529.29] loss=2.15 avg=2.20
[2412 | 4530.92] loss=2.02 avg=2.20
[2413 | 4532.55] loss=2.23 avg=2.20
[2414 | 4534.18] loss=2.30 avg=2.20
[2415 | 4535.81] loss=2.10 avg=2.20
[2416 | 4537.44] loss=2.25 avg=2.20
[2417 | 4539.07] loss=2.40 avg=2.21
[2418 | 4540.71] loss=2.21 avg=2.21
[2419 | 4542.35] loss=2.31 avg=2.21
[2420 | 4543.98] loss=2.13 avg=2.21
[2421 | 4545.62] loss=2.28 avg=2.21
[2422 | 4547.26] loss=2.03 avg=2.20
[2423 | 4548.89] loss=2.25 avg=2.21
[2424 | 4550.53] loss=2.37 avg=2.21
[2425 | 4552.17] loss=2.25 avg=2.21
[2426 | 4553.81] loss=2.25 avg=2.21
[2427 | 4555.45] loss=2.76 avg=2.21
[2428 | 4557.10] loss=2.01 avg=2.21
[2429 | 4558.73] loss=2.15 avg=2.21
[2430 | 4560.37] loss=1.98 avg=2.21
[2431 | 4562.02] loss=2.36 avg=2.21
[2432 | 4563.66] loss=2.15 avg=2.21
[2433 | 4565.31] loss=2.31 avg=2.21
[2434 | 4566.96] loss=2.21 avg=2.21
[2435 | 4568.60] loss=2.21 avg=2.21
[2436 | 4570.25] loss=2.27 avg=2.21
[2437 | 4571.90] loss=2.30 avg=2.21
[2438 | 4573.55] loss=2.04 avg=2.21
[2439 | 4575.19] loss=2.09 avg=2.21
[2440 | 4576.84] loss=2.28 avg=2.21
[2441 | 4578.48] loss=2.22 avg=2.21
[2442 | 4580.14] loss=2.14 avg=2.21
[2443 | 4581.78] loss=2.06 avg=2.21
[2444 | 4583.42] loss=2.25 avg=2.21
[2445 | 4585.07] loss=2.02 avg=2.21
[2446 | 4586.71] loss=2.18 avg=2.21
[2447 | 4588.35] loss=2.14 avg=2.21
[2448 | 4590.00] loss=1.96 avg=2.20
[2449 | 4591.65] loss=2.14 avg=2.20
[2450 | 4593.28] loss=2.14 avg=2.20
[2451 | 4594.93] loss=2.27 avg=2.20
[2452 | 4596.57] loss=2.04 avg=2.20
[2453 | 4598.21] loss=2.24 avg=2.20
[2454 | 4599.85] loss=2.10 avg=2.20
[2455 | 4601.49] loss=2.05 avg=2.20
[2456 | 4603.13] loss=2.31 avg=2.20
[2457 | 4604.77] loss=2.30 avg=2.20
[2458 | 4606.41] loss=2.11 avg=2.20
[2459 | 4608.05] loss=2.26 avg=2.20
[2460 | 4609.69] loss=2.34 avg=2.20
[2461 | 4611.33] loss=2.34 avg=2.20
[2462 | 4612.97] loss=2.17 avg=2.20
[2463 | 4614.61] loss=2.11 avg=2.20
[2464 | 4616.25] loss=2.21 avg=2.20
[2465 | 4617.89] loss=2.08 avg=2.20
[2466 | 4619.52] loss=1.86 avg=2.20
[2467 | 4621.16] loss=2.17 avg=2.20
[2468 | 4622.79] loss=2.09 avg=2.20
[2469 | 4624.43] loss=2.20 avg=2.20
[2470 | 4626.07] loss=2.33 avg=2.20
[2471 | 4627.70] loss=2.12 avg=2.20
[2472 | 4629.34] loss=2.20 avg=2.20
[2473 | 4630.98] loss=2.23 avg=2.20
[2474 | 4632.61] loss=2.13 avg=2.20
[2475 | 4634.25] loss=2.26 avg=2.20
[2476 | 4635.88] loss=2.25 avg=2.20
[2477 | 4637.53] loss=2.32 avg=2.20
[2478 | 4639.16] loss=2.08 avg=2.20
[2479 | 4640.80] loss=2.22 avg=2.20
[2480 | 4642.44] loss=2.37 avg=2.20
[2481 | 4644.07] loss=2.33 avg=2.20
[2482 | 4645.71] loss=2.05 avg=2.20
[2483 | 4647.35] loss=1.92 avg=2.20
[2484 | 4648.98] loss=2.01 avg=2.19
[2485 | 4650.61] loss=1.96 avg=2.19
[2486 | 4652.24] loss=2.21 avg=2.19
[2487 | 4653.88] loss=2.24 avg=2.19
[2488 | 4655.51] loss=2.39 avg=2.20
[2489 | 4657.14] loss=2.26 avg=2.20
[2490 | 4658.78] loss=2.28 avg=2.20
[2491 | 4660.41] loss=2.25 avg=2.20
[2492 | 4662.04] loss=2.23 avg=2.20
[2493 | 4663.68] loss=2.35 avg=2.20
[2494 | 4665.31] loss=2.27 avg=2.20
[2495 | 4666.94] loss=1.97 avg=2.20
[2496 | 4668.58] loss=2.10 avg=2.20
[2497 | 4670.21] loss=2.28 avg=2.20
[2498 | 4671.84] loss=2.33 avg=2.20
[2499 | 4673.48] loss=2.35 avg=2.20
Saving checkpoint/run1/model-2500
Generating samples...
======== SAMPLE 1 ========
|endoftext|>

you ever see that
 little boy on the cover
of a magazine w
<|endoftext|>

my body telling
 me what to feel is my best
friend i swear by it
<|endoftext|>

What if some women
 want a kid the way we guys
just want to have sex
<|endoftext|>

I'm so ready for
 my future to come my way
I've been here too long
<|endoftext|>

And I still cannot
 handle my anger At the
whole fucking time lol
<|endoftext|>

I'm too old to
 do shit these days I just want
the best for you lol
<|endoftext|>

My parents had a
 great baby shower a day that
meant nothing to me
<|endoftext|>

I need a new job
 because I need to do some
research for my paper
<|endoftext|>

I could never have
 the best friends I love you and
all but I still try
<|endoftext|>

It is not always
 you you know It is always
the next moment you
<|endoftext|>

If your gonna get
 out of bed it better be
good morning as well
<|endoftext|>

Gabe I don't have
 any friends but you are the
only one I have
<|endoftext|>

It has never been
 easier to lose a life
and I'm getting ready
<|endoftext|>

I've been through enough
 to know when you gonna say
you can hear my voice
<|endoftext|>

If only I was
 so bad at doing something
I wanted to do
<|endoftext|>

I could always be
 at work and do it for you
just don't know how to
<|endoftext|>

You want to hear a
 story about the person
who got what they wanted
<|endoftext|>

I hope you don't have
 to worry about me I'm
in the same place I'm
<|endoftext|>

I've had enough of
 the internet I just want
to die like a dog
<|endoftext|>

Just so excited
 for my son to know that shit
is all good now lol
<|endoftext|>

The world is so nice
 but the bad people really
don't have a lot of
<|endoftext|>

It's only Thursday
 and I already miss this
fucking week So cold
<|endoftext|>

The only way you
 could pull that off is if you
wanna be me lol
<|endoftext|>

I think it's gonna
 just turn into a riot or
maybe just another
<|endoftext|>

I'm sorry but I
 really don't understand this
what I need in my life
<|endoftext|>

I'm gonna get out
 of this damn house and go back
to my school girl lol
<|endoftext|>

I'm starting my second
 year in high school this September
I'm so excited
<|endoftext|>

If he wasn't a
 Republican or a Republican
he would be a Democrat
<|endoftext|>

Happy birthday to
 my best friend and her daughter
I'd be her momma
<|endoftext|>

How do people really
 put a sign on a box car
that says 'I love you'
<|endoftext|>

you have me on your
 mind man I know that in my
mind no one puts up
<|endoftext|>

A friend told me that
 the best gift I've ever gotten
was a chicken noodle
<|endoftext|>

I keep seeing you
 in my facebook soo just be
nice in my life bro
<|endoftext|>

Somebody should tell
 me what's better because that
is how I deal wit
<|endoftext|>

What do u expect
 from those people that want their
own little slice of America
<|endoftext|>

i keep forgetting
 that people don't really eat
a whole apple in one
<|endoftext|>

I really feel like
 leaving all on the field to
work out in Chicago
<|endoftext|>

Sometimes the best thing


[2500 | 4707.64] loss=2.22 avg=2.20
[2501 | 4709.35] loss=2.18 avg=2.20
[2502 | 4711.06] loss=2.04 avg=2.20
[2503 | 4712.77] loss=2.14 avg=2.20
[2504 | 4714.48] loss=2.19 avg=2.20
[2505 | 4716.17] loss=2.37 avg=2.20
[2506 | 4717.86] loss=2.34 avg=2.20
[2507 | 4719.54] loss=2.25 avg=2.20
[2508 | 4721.21] loss=2.14 avg=2.20
[2509 | 4722.88] loss=2.35 avg=2.20
[2510 | 4724.55] loss=2.26 avg=2.20
[2511 | 4726.20] loss=2.06 avg=2.20
[2512 | 4727.86] loss=2.08 avg=2.20
[2513 | 4729.51] loss=2.18 avg=2.20
[2514 | 4731.16] loss=2.33 avg=2.20
[2515 | 4732.81] loss=2.18 avg=2.20
[2516 | 4734.45] loss=2.36 avg=2.20
[2517 | 4736.08] loss=2.34 avg=2.20
[2518 | 4737.72] loss=2.24 avg=2.20
[2519 | 4739.36] loss=2.16 avg=2.20
[2520 | 4741.00] loss=2.18 avg=2.20
[2521 | 4742.62] loss=2.18 avg=2.20
[2522 | 4744.25] loss=2.22 avg=2.20
[2523 | 4745.87] loss=2.14 avg=2.20
[2524 | 4747.49] loss=2.12 avg=2.20
[2525 | 4749.10] loss=2.23 avg=2.20
[2526 | 4750.72] loss=2.35 avg=2.20
[2527 | 4752.34] loss=2.21 avg=2.20
[2528 | 4753.96] loss=2.23 avg=2.20
[2529 | 4755.57] loss=2.03 avg=2.20
[2530 | 4757.18] loss=2.11 avg=2.20
[2531 | 4758.79] loss=2.08 avg=2.20
[2532 | 4760.40] loss=2.05 avg=2.20
[2533 | 4762.02] loss=2.00 avg=2.20
[2534 | 4763.64] loss=2.07 avg=2.20
[2535 | 4765.26] loss=2.29 avg=2.20
[2536 | 4766.89] loss=2.19 avg=2.20
[2537 | 4768.52] loss=2.36 avg=2.20
[2538 | 4770.14] loss=1.98 avg=2.20
[2539 | 4771.76] loss=2.37 avg=2.20
[2540 | 4773.38] loss=2.09 avg=2.20
[2541 | 4775.01] loss=2.07 avg=2.20
[2542 | 4776.64] loss=2.02 avg=2.19
[2543 | 4778.27] loss=2.08 avg=2.19
[2544 | 4779.90] loss=2.14 avg=2.19
[2545 | 4781.54] loss=2.03 avg=2.19
[2546 | 4783.17] loss=2.20 avg=2.19
[2547 | 4784.81] loss=2.33 avg=2.19
[2548 | 4786.45] loss=2.16 avg=2.19
[2549 | 4788.09] loss=2.19 avg=2.19
[2550 | 4789.73] loss=2.12 avg=2.19
[2551 | 4791.38] loss=1.92 avg=2.19
[2552 | 4793.02] loss=2.10 avg=2.19
[2553 | 4794.67] loss=2.06 avg=2.19
[2554 | 4796.31] loss=2.26 avg=2.19
[2555 | 4797.96] loss=2.07 avg=2.19
[2556 | 4799.61] loss=2.04 avg=2.18
[2557 | 4801.27] loss=2.03 avg=2.18
[2558 | 4802.92] loss=2.01 avg=2.18
[2559 | 4804.57] loss=2.34 avg=2.18
[2560 | 4806.22] loss=2.31 avg=2.18
[2561 | 4807.87] loss=2.13 avg=2.18
[2562 | 4809.51] loss=2.13 avg=2.18
[2563 | 4811.16] loss=2.14 avg=2.18
